Barn [kW],Dishwasher [kW],Fridge [kW],Furnace 1 [kW],Furnace 2 [kW],Garage door [kW],Home office [kW],House overall [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Living room [kW],Microwave [kW],Solar [kW],Well [kW],Wine cellar [kW],apparentTemperature,datetime,dewPoint,gen [kW],humidity,precipIntensity,precipProbability,pressure,temperature,use [kW],visibility,windBearing,windSpeed
0.03285,0.0,0.0051,0.02065,0.06325,0.013116667,0.04195,0.392,0.000716667,3.33e-05,1.67e-05,0.001616667,0.003166667,0.0043,0.001,0.008016667,50.03,2016-01-05 13:37:00,47.84,0.0043,0.92,0.0,0.0,1026.95,50.03,0.392,9.07,263.0,0.91
0.032783333,0.0,0.1428,0.020666667,0.079016667,0.013116667,0.041816667,0.583683333,0.00045,5e-05,0.0,0.001666667,0.00315,0.004266667,0.001,0.008066667,44.23,2016-01-05 13:38:00,46.49,0.004266667,0.94,0.0,0.0,1027.13,48.24,0.583683333,7.74,260.0,9.0
0.032783333,0.0,0.005116667,0.0206,0.078783333,0.013116667,0.041933333,0.41,0.000733333,3.33e-05,1.67e-05,0.001633333,0.00315,0.004266667,0.001,0.008233333,47.73,2016-01-05 13:39:00,45.58,0.004266667,0.92,0.0,0.0,1027.04,47.73,0.41,7.4,335.0,1.95
0.032583333,1.67e-05,0.005116667,0.020483333,0.079333333,0.013033333,0.04185,0.388933333,0.000733333,1.67e-05,0.0,0.001666667,0.003116667,0.004216667,0.001,0.008016667,46.55,2016-01-05 13:40:00,44.76,0.004216667,0.93,0.0,0.0,1026.85,46.55,0.388933333,7.34,319.0,1.74
0.0307,0.0,0.13515,0.020366667,0.079966667,0.012966667,0.040716667,0.474183333,0.000516667,6.67e-05,1.67e-05,0.00155,0.0031,0.0028,0.000983333,0.008233333,44.18,2016-01-05 13:41:00,43.8,0.0028,0.93,0.0,0.0,1026.58,45.58,0.474183333,5.69,356.0,3.51
0.030783333,0.0,0.005066667,0.02065,0.07975,0.012983333,0.04,0.416233333,0.000766667,5e-05,0.0,0.001466667,0.003133333,0.005133333,0.001,0.126066667,45.14,2016-01-05 13:42:00,43.82,0.005133333,0.95,0.0,0.0,1026.27,45.14,0.416233333,4.68,295.0,1.29
0.030433333,1.67e-05,0.124716667,0.020316667,0.066716667,0.012916667,0.039916667,0.407033333,0.000516667,6.67e-05,1.67e-05,0.0015,0.0031,0.031983333,0.001,0.008666667,44.75,2016-01-05 13:43:00,43.43,0.031983333,0.95,0.0,0.0,1025.85,44.75,0.407033333,4.42,345.0,1.12
0.02975,0.0,0.005116667,0.0203,0.063966667,0.01295,0.039983333,0.0561,0.000733333,1.67e-05,0.0,0.001683333,0.003116667,0.321266667,0.001,0.00805,41.71,2016-01-05 13:44:00,42.52,0.321266667,0.96,0.0,0.0,1025.55,43.72,0.0561,3.99,6.0,3.89
0.02965,0.0,0.005016667,0.020366667,0.06375,0.012966667,0.195616667,0.1081,0.000766667,0.000116667,0.0,0.001716667,0.0031,0.363633333,0.000983333,0.008316667,41.72,2016-01-05 13:45:00,42.17,0.363633333,0.95,0.0,0.0,1026.01,43.6,0.1081,4.9,342.0,3.73
0.030183333,0.0,0.00515,0.020233333,0.064866667,0.01295,0.110533333,0.322416667,0.00085,3.33e-05,1.67e-05,0.001666667,0.003083333,0.369633333,0.000983333,0.00815,42.82,2016-01-05 13:46:00,41.49,0.369633333,0.95,0.0,0.0,1026.67,42.82,0.322416667,3.73,353.0,2.72
0.029416667,1.67e-05,0.005066667,0.020233333,0.064366667,0.012983333,0.134516667,0.069716667,0.000766667,6.67e-05,0.0,0.0014,0.003116667,0.318483333,0.001,0.007983333,45.74,2016-01-05 13:47:00,44.11,0.318483333,0.94,0.0,0.0,1026.94,45.74,0.069716667,5.82,1.0,2.55
0.029583333,1.67e-05,0.11095,0.020333333,0.063866667,0.012916667,0.079483333,0.334216667,0.000566667,0.0,1.67e-05,0.001633333,0.003116667,0.246816667,0.001,0.12635,50.21,2016-01-05 13:48:00,48.15,0.246816667,0.93,0.0,0.0,1027.33,50.21,0.334216667,7.98,8.0,4.0
0.030083333,0.0,0.133916667,0.02005,0.067616667,0.012883333,0.095266667,0.697583333,0.000616667,0.000183333,0.0,0.0016,0.003033333,0.28935,0.001,0.008033333,55.13,2016-01-05 13:49:00,50.74,0.28935,0.85,0.0,0.0,1027.38,55.13,0.697583333,9.64,22.0,3.21
0.02995,0.0,0.005116667,0.020466667,0.066766667,0.013116667,0.123966667,0.425066667,0.000816667,3.33e-05,0.0,0.001716667,0.003116667,0.089733333,0.001016667,0.008166667,66.82,2016-01-05 13:50:00,52.04,0.089733333,0.59,0.0,0.0,1026.14,66.82,0.425066667,10.0,94.0,3.33
0.029766667,1.67e-05,0.005133333,0.020033333,0.0664,0.012866667,0.10795,0.570116667,0.000816667,1.67e-05,0.0,0.00155,0.00305,0.076983333,0.001016667,0.00815,70.7,2016-01-05 13:51:00,50.47,0.076983333,0.49,0.0,0.0,1025.47,70.7,0.570116667,10.0,183.0,5.73
0.029883333,1.67e-05,0.140333333,0.019733333,0.0643,0.0127,0.090816667,3.90005,0.00035,1.67e-05,0.0,0.328216667,0.003083333,0.018783333,0.001016667,0.0079,73.04,2016-01-05 13:52:00,49.24,0.018783333,0.43,0.0,0.0,1024.66,73.04,3.90005,10.0,168.0,5.03
0.03195,0.0,0.024866667,0.020533333,0.063766667,0.013,0.109666667,1.02985,0.000716667,0.000116667,0.0,0.324533333,0.003983333,0.004316667,0.000983333,0.129516667,74.28,2016-01-05 13:53:00,48.23,0.004316667,0.4,0.0,0.0,1024.0,74.28,1.02985,10.0,194.0,6.08
0.032166667,0.0,0.136033333,0.020466667,0.06375,0.013066667,0.0617,0.72505,0.000583333,0.000116667,0.0,0.001666667,0.003083333,0.004366667,0.000983333,0.00815,74.41,2016-01-05 13:54:00,47.74,0.004366667,0.39,0.0,0.0,1023.35,74.41,0.72505,10.0,183.0,5.87
0.03215,0.0,0.005066667,0.02065,0.064266667,0.01315,0.145116667,0.8993,0.000733333,8.33e-05,1.67e-05,0.332133333,0.003166667,0.0043,0.000933333,0.008133333,73.16,2016-01-05 13:55:00,48.69,0.0043,0.42,0.0,0.0,1023.15,73.16,0.8993,10.0,187.0,4.85
0.032333333,0.0,0.133283333,0.020483333,0.063166667,0.013083333,0.154,1.0617,0.00055,0.0,0.0,0.330983333,0.00405,0.004283333,0.001,0.008183333,68.51,2016-01-05 13:56:00,51.98,0.004283333,0.56,0.0,0.0,1023.2,68.51,1.0617,10.0,179.0,5.12
0.0327,0.115383333,0.641533333,0.020716667,0.066116667,0.013166667,0.1378,1.7888,0.00075,0.000383333,1.67e-05,0.318583333,0.0041,0.0043,0.001,0.008183333,60.75,2016-01-05 13:57:00,53.02,0.0043,0.76,0.0,0.0,1023.25,60.75,1.7888,10.0,163.0,4.25
0.032783333,0.000233333,0.136583333,0.0209,0.06365,0.01315,0.1327,0.899016667,0.13835,0.0002,0.0,0.0017,0.003183333,0.0043,0.001,0.130433333,58.2,2016-01-05 13:58:00,52.04,0.0043,0.8,0.0,0.0,1023.43,58.2,0.899016667,10.0,165.0,4.26
0.032866667,0.00025,0.0053,0.0209,0.064133333,0.013283333,0.1189,0.668183333,0.139483333,0.000133333,1.67e-05,0.001666667,0.00305,0.00435,0.001033333,0.007966667,55.29,2016-01-05 13:59:00,50.95,0.00435,0.85,0.0,0.0,1023.68,55.29,0.668183333,10.0,187.0,3.66
0.03255,0.00025,0.129166667,0.0206,0.06385,0.013133333,0.0424,0.744533333,0.137416667,0.000316667,0.0,0.001616667,0.003016667,0.004333333,0.001033333,0.008,54.09,2016-01-05 14:00:00,49.97,0.004333333,0.86,0.0,0.0,1023.54,54.09,0.744533333,10.0,181.0,1.88
0.03275,0.000266667,0.00535,0.020683333,0.063983333,0.013183333,0.04245,0.58895,0.1385,0.000166667,0.0,0.001716667,0.003033333,0.00435,0.001033333,0.0079,52.33,2016-01-05 14:01:00,48.99,0.00435,0.88,0.0,0.0,1023.29,52.33,0.58895,9.75,142.0,4.8
0.032633333,0.000266667,0.005366667,0.020683333,0.07935,0.013183333,0.042466667,0.619,0.138383333,0.0002,0.0,0.001683333,0.003,0.004366667,0.001066667,0.008066667,51.08,2016-01-05 14:02:00,48.4,0.004366667,0.9,0.0,0.0,1022.6,51.08,0.619,8.75,48.0,0.73
0.03245,0.000266667,0.140983333,0.020416667,0.07895,0.01305,0.042333333,0.806816667,0.136066667,0.000333333,1.67e-05,0.001683333,0.002916667,0.004333333,0.001066667,0.007883333,48.71,2016-01-05 14:03:00,46.67,0.004333333,0.93,0.0,0.0,1022.13,48.71,0.806816667,6.41,252.0,0.3
0.03255,0.00025,0.005266667,0.020466667,0.079333333,0.013,0.042383333,0.635716667,0.136433333,0.00015,0.0,0.001716667,0.003133333,0.0043,0.000983333,0.129583333,48.03,2016-01-05 14:04:00,45.47,0.0043,0.91,0.0,0.0,1022.05,48.03,0.635716667,5.8,230.0,1.8
0.030216667,0.0003,0.124383333,0.02015,0.07895,0.01295,0.041566667,0.6569,0.133866667,0.000383333,0.0,0.001516667,0.0031,0.0032,0.001,0.008,46.22,2016-01-05 14:05:00,44.41,0.0032,0.93,0.0,0.0,1021.74,46.22,0.6569,4.57,170.0,0.39
0.0299,0.0,0.1392,0.020233333,0.079183333,0.012933333,0.040516667,0.930566667,0.0005,5e-05,1.67e-05,0.316966667,0.003966667,0.01775,0.000933333,0.007916667,45.33,2016-01-05 14:06:00,43.92,0.01775,0.95,0.0,0.0,1021.23,45.33,0.930566667,5.18,279.0,0.81
0.029966667,1.67e-05,0.005066667,0.02015,0.065266667,0.012933333,0.040633333,0.5249,0.000683333,6.67e-05,0.0,0.33035,0.003133333,0.072833333,0.001016667,0.007916667,44.94,2016-01-05 14:07:00,43.58,0.072833333,0.95,0.0,0.0,1021.44,44.94,0.5249,5.3,278.0,0.42
0.029483333,0.0,0.138916667,0.020216667,0.067116667,0.01285,0.07945,0.539866667,0.0005,1.67e-05,0.0,0.001583333,0.0031,0.094766667,0.001,0.12965,44.56,2016-01-05 14:08:00,43.45,0.094766667,0.96,0.0,0.0,1021.52,44.56,0.539866667,5.0,138.0,0.24
0.02935,1.67e-05,0.005133333,0.020016667,0.067283333,0.012866667,0.063333333,0.19035,0.00075,1.67e-05,0.0,0.001566667,0.003083333,0.142,0.001,0.008033333,47.55,2016-01-05 14:09:00,46.5,0.142,0.96,0.0,0.0,1021.36,47.55,0.19035,2.87,30.0,1.07
0.029416667,3.33e-05,0.13565,0.154083333,0.06955,0.012816667,0.040616667,0.301883333,0.000533333,3.33e-05,1.67e-05,0.00155,0.0031,0.278616667,0.000983333,0.007816667,50.71,2016-01-05 14:10:00,48.85,0.278616667,0.93,0.0,0.0,1021.35,50.71,0.301883333,4.43,152.0,1.76
0.029266667,1.67e-05,0.005083333,0.020066667,0.070116667,0.0129,0.124616667,0.117333333,0.00075,5e-05,1.67e-05,0.001483333,0.003083333,0.268666667,0.000983333,0.007766667,54.01,2016-01-05 14:11:00,51.33,0.268666667,0.91,0.0,0.0,1021.04,54.01,0.117333333,6.88,188.0,2.54
0.028816667,1.67e-05,0.124883333,0.020183333,0.070233333,0.01295,0.0959,0.25725,0.000533333,5e-05,0.0,0.0014,0.0031,0.24975,0.000766667,0.007933333,58.36,2016-01-05 14:12:00,53.07,0.24975,0.83,0.0,0.0,1020.23,58.36,0.25725,8.39,168.0,3.85
0.028933333,0.0,0.005033333,0.0203,0.068,0.012916667,0.116383333,0.194016667,0.000783333,8.33e-05,1.67e-05,0.001283333,0.0031,0.296266667,0.000933333,0.12935,62.79,2016-01-05 14:13:00,54.75,0.296266667,0.75,0.0,0.0,1019.58,62.79,0.194016667,10.0,185.0,5.72
0.02955,0.0,0.005133333,0.020183333,0.070516667,0.01295,0.060733333,0.140116667,0.000766667,0.0,1.67e-05,0.001533333,0.0031,0.18985,0.001,0.007866667,64.88,2016-01-05 14:14:00,54.62,0.18985,0.69,0.0,0.0,1019.16,64.88,0.140116667,10.0,192.0,5.28
0.029316667,0.0,0.13785,0.019983333,0.070566667,0.012833333,0.10645,0.449583333,0.0005,6.67e-05,0.0,0.0016,0.003066667,0.099433333,0.001,0.007966667,65.56,2016-01-05 14:15:00,55.7,0.099433333,0.7,0.0,0.0,1018.43,65.56,0.449583333,10.0,173.0,6.37
0.084383333,0.0,0.0051,0.019983333,0.069616667,0.01285,0.062933333,0.390366667,0.000733333,0.0,1.67e-05,0.001683333,0.003066667,0.003733333,0.00105,0.0079,65.72,2016-01-05 14:16:00,57.04,0.003733333,0.74,0.0,0.0,1018.12,65.72,0.390366667,10.0,191.0,5.46
0.142766667,1.67e-05,0.179166667,0.02015,0.066333333,0.0126,0.06945,1.067366667,0.000466667,3.33e-05,1.67e-05,0.0016666669999999967,0.003033333,0.004383333,0.001116667,0.13285,65.67,2016-01-05 14:17:00,58.6,0.004383333,0.78,0.0009,0.01,1017.66,65.67,1.067366667,10.0,186.0,5.85
0.032183333,1.67e-05,0.01135,0.0199,0.065866667,0.012816667,0.122983333,0.419716667,0.00075,3.33e-05,1.67e-05,0.001733333,0.003066667,0.0043,0.001016667,0.008133333,65.38,2016-01-05 14:18:00,59.68,0.0043,0.82,0.0,0.0,1016.8,65.38,0.419716667,10.0,228.0,1.92
0.032483333,0.0,0.130883333,0.020433333,0.066566667,0.01305,0.12435,0.572033333,0.00055,3.33e-05,0.0,0.001633333,0.003116667,0.00435,0.001,0.007933333,64.34,2016-01-05 14:19:00,60.16,0.00435,0.86,0.0,0.0,1016.61,64.34,0.572033333,10.0,168.0,2.71
0.032833333,0.0,0.032,0.020733333,0.06655,0.013166667,0.121383333,0.632466667,0.000766667,0.0,3.33e-05,0.00175,0.003116667,0.004366667,0.001033333,0.008,62.71,2016-01-05 14:20:00,59.96,0.004366667,0.91,0.0017,0.04,1016.75,62.71,0.632466667,9.39,139.0,2.36
0.03255,1.67e-05,0.004816667,0.0208,0.06465,0.013166667,0.494783333,0.788366667,0.000816667,0.000283333,1.67e-05,0.001633333,0.003133333,0.004333333,0.001016667,0.009533333,61.68,2016-01-05 14:21:00,59.7,0.004333333,0.93,0.0104,0.51,1016.68,61.68,0.788366667,9.14,198.0,1.26
0.03255,0.0,0.005133333,0.020766667,0.066683333,0.0131,0.04275,0.833216667,0.000783333,3.33e-05,1.67e-05,0.001683333,0.003166667,0.004266667,0.000983333,0.132066667,61.51,2016-01-05 14:22:00,59.52,0.004266667,0.93,0.0182,0.59,1016.68,61.51,0.833216667,9.36,138.0,0.95
0.032483333,0.0,0.0051,0.0209,0.0671,0.013183333,0.042833333,0.457983333,0.000783333,5e-05,1.67e-05,0.001633333,0.0032,0.0043,0.000983333,0.133,61.13,2016-01-05 14:23:00,59.32,0.0043,0.94,0.0093,0.5,1016.48,61.13,0.457983333,8.7,214.0,1.33
0.032733333,1.67e-05,0.137633333,0.020966667,0.066966667,0.013316667,0.04275,0.500916667,0.000566667,6.67e-05,1.67e-05,0.00175,0.0032,0.0043,0.000983333,0.008583333,60.36,2016-01-05 14:24:00,58.76,0.0043,0.94,0.0051,0.22,1016.67,60.36,0.500916667,9.55,250.0,2.64
0.03295,0.0,0.005216667,0.02095,0.066033333,0.013316667,0.042816667,0.332483333,0.000783333,0.0,0.0,0.00155,0.0032,0.0043,0.000966667,0.008116667,60.14,2016-01-05 14:25:00,57.8,0.0043,0.92,0.0008,0.01,1016.32,60.14,0.332483333,9.53,271.0,3.15
0.033033333,0.0,0.124166667,0.020983333,0.066466667,0.013316667,0.042783333,0.482783333,0.000583333,5e-05,1.67e-05,0.001733333,0.003216667,0.004316667,0.000983333,0.00815,60.22,2016-01-05 14:26:00,57.4,0.004316667,0.9,0.0037,0.14,1015.83,60.22,0.482783333,8.45,283.0,4.02
0.03295,1.67e-05,0.0052,0.020783333,0.080416667,0.013216667,0.042733333,0.3483,0.000783333,0.0,1.67e-05,0.001716667,0.003183333,0.0043,0.001,0.008066667,59.43,2016-01-05 14:27:00,55.45,0.0043,0.87,0.0085,0.44,1015.93,59.43,0.3483,7.83,312.0,8.4
0.032616667,0.0,0.005266667,0.020633333,0.079916667,0.013033333,0.042733333,0.468766667,0.000783333,5e-05,0.0,0.001733333,0.00315,0.00425,0.00105,0.131116667,57.64,2016-01-05 14:28:00,52.84,0.00425,0.84,0.0,0.0,1015.47,57.64,0.468766667,9.5,342.0,6.95
0.03175,0.0,0.12645,0.02005,0.080083333,0.012866667,0.042433333,0.496133333,0.00055,8.33e-05,1.67e-05,0.00165,0.003066667,0.004216667,0.001016667,0.007766667,57.11,2016-01-05 14:29:00,51.78,0.004216667,0.82,0.0,0.0,1015.86,57.11,0.496133333,9.59,348.0,5.81
0.030266667,1.67e-05,0.0051,0.019966667,0.08035,0.0128,0.041683333,0.78405,0.000716667,1.67e-05,1.67e-05,0.319333333,0.003066667,0.002716667,0.001016667,0.00835,56.71,2016-01-05 14:30:00,52.06,0.002716667,0.84,0.0019,0.05,1016.28,56.71,0.78405,9.43,334.0,5.63
0.030116667,1.67e-05,0.005083333,0.020133333,0.081283333,0.012933333,0.113366667,0.3526,0.00075,5e-05,1.67e-05,0.0109,0.003083333,0.032783333,0.001,0.007966667,56.17,2016-01-05 14:31:00,51.46,0.032783333,0.84,0.0042,0.16,1016.58,56.17,0.3526,8.8,349.0,6.38
0.0303,0.0,0.13615,0.0204,0.0666,0.01305,0.130733333,0.518983333,0.000533333,3.33e-05,0.0,0.010816667,0.003133333,0.032533333,0.001,0.008033333,55.73,2016-01-05 14:32:00,51.04,0.032533333,0.84,0.0061,0.28,1016.91,55.73,0.518983333,8.97,351.0,6.54
0.029666667,1.67e-05,0.005,0.020366667,0.066483333,0.012933333,0.116866667,0.408466667,0.000766667,0.000116667,1.67e-05,0.0109,0.003116667,0.077883333,0.001016667,0.130283333,54.6,2016-01-05 14:33:00,50.84,0.077883333,0.87,0.0075,0.38,1017.51,54.6,0.408466667,6.27,347.0,5.11
0.030366667,0.0,0.121966667,0.02025,0.065816667,0.012966667,0.104166667,0.487083333,0.000566667,1.67e-05,0.0,0.0079,0.003116667,0.0217,0.001,0.012416667,53.83,2016-01-05 14:34:00,50.52,0.0217,0.89,0.0112,0.52,1017.46,53.83,0.487083333,5.36,357.0,8.02
0.03,0.0,0.0051,0.020416667,0.069966667,0.013066667,0.117216667,0.31575,0.000766667,5e-05,1.67e-05,0.0047,0.003133333,0.0524,0.001,0.007816667,53.04,2016-01-05 14:35:00,49.84,0.0524,0.89,0.0144,0.56,1017.7,53.04,0.31575,5.9,7.0,9.93
0.030333333,0.0,0.005483333,0.020433333,0.069316667,0.01305,0.12195,0.3363,0.000766667,5e-05,1.67e-05,0.003583333,0.003116667,0.036933333,0.001033333,0.007933333,52.72,2016-01-05 14:36:00,49.55,0.036933333,0.89,0.0288,0.65,1017.82,52.72,0.3363,5.82,4.0,9.77
0.030133333,1.67e-05,0.128683333,0.02055,0.067316667,0.013033333,0.082083333,0.544116667,0.00055,0.0,1.67e-05,0.001883333000000001,0.00315,0.056833333,0.001016667,0.130183333,52.48,2016-01-05 14:37:00,49.21,0.056833333,0.89,0.0246,0.63,1017.82,52.48,0.544116667,6.98,13.0,9.9
0.030466667,0.0,0.0051,0.020616667,0.07025,0.01315,0.117966667,0.355166667,0.000783333,3.33e-05,1.67e-05,0.003616667,0.003133333,0.034533333,0.001,0.007883333,52.95,2016-01-05 14:38:00,48.76,0.034533333,0.86,0.0327,0.66,1017.36,52.95,0.355166667,7.0,5.0,9.96
0.0307,1.67e-05,0.00505,0.0206,0.065533333,0.01315,0.13945,0.483466667,0.00075,5e-05,0.0,0.00195,0.003,0.016416667,0.001016667,0.008,53.11,2016-01-05 14:39:00,48.46,0.016416667,0.84,0.0311,0.66,1017.18,53.11,0.483466667,8.22,10.0,9.74
0.030683333,0.0,0.138316667,0.02045,0.064816667,0.01305,0.113683333,0.64415,0.000483333,1.67e-05,0.0,0.001866667,0.002983333,0.000633333,0.001033333,0.008,53.4,2016-01-05 14:40:00,47.77,0.000633333,0.81,0.0122,0.53,1017.43,53.4,0.64415,8.8,11.0,10.74
0.031833333,0.0,0.005016667,0.019916667,0.06375,0.012816667,0.06695,0.911483333,0.000683333,6.67e-05,1.67e-05,0.33475,0.0029,0.004266667,0.001066667,0.007933333,53.63,2016-01-05 14:41:00,47.2,0.004266667,0.79,0.0053,0.23,1017.46,53.63,0.911483333,9.87,7.0,10.64
0.0316,0.0,0.122433333,0.02015,0.064083333,0.012833333,0.042783333,1.175833333,0.000483333,1.67e-05,0.0,0.333616667,0.00375,0.0043,0.000916667,0.129133333,52.98,2016-01-05 14:42:00,46.79,0.0043,0.79,0.0,0.0,1017.72,52.98,1.175833333,10.0,359.0,8.93
0.032183333,3.33e-05,0.004766667,0.020666667,0.0647,0.01305,0.564633333,0.99345,0.000833333,0.000416667,0.0,0.002133333,0.003066667,0.0043,0.00095,0.007916667,52.27,2016-01-05 14:43:00,45.28,0.0043,0.77,0.0,0.0,1017.64,52.27,0.99345,10.0,1.0,8.7
0.0326,0.0,0.005583333,0.02045,0.064933333,0.013066667,0.071383333,0.556833333,0.000833333,3.33e-05,1.67e-05,0.00175,0.003083333,0.0043,0.001033333,0.008183333,51.12,2016-01-05 14:44:00,42.82,0.0043,0.73,0.0,0.0,1018.06,51.12,0.556833333,10.0,2.0,10.57
0.032333333,0.12285,0.12215,0.019766667,0.066833333,0.012683333,0.0702,0.824283333,0.000516667,3.33e-05,1.67e-05,0.001633333,0.003066667,0.00435,0.001033333,0.058116667,45.14,2016-01-05 14:45:00,40.33,0.00435,0.71,0.0,0.0,1018.18,49.44,0.824283333,10.0,352.0,10.64
0.0327,0.116883333,0.1155,0.020616667,0.066583333,0.013016667,0.072466667,0.72105,0.0006,6.67e-05,0.0,0.0017,0.003166667,0.004316667,0.001,0.1443,44.45,2016-01-05 14:46:00,39.3,0.004316667,0.69,0.0,0.0,1018.38,48.88,0.72105,10.0,351.0,10.58
0.032866667,0.00025,0.6354,0.020716667,0.06565,0.01315,0.0697,1.117966667,0.0007,0.0006,1.67e-05,0.001683333,0.003183333,0.004283333,0.001,0.015783333,41.78,2016-01-05 14:47:00,38.04,0.004283333,0.71,0.0,0.0,1018.5,46.92,1.117966667,10.0,343.0,11.28
0.032766667,0.000266667,0.125316667,0.020816667,0.065183333,0.01325,0.072266667,0.490916667,0.000566667,5e-05,1.67e-05,0.001583333,0.003183333,0.0043,0.001,0.015933333,41.2,2016-01-05 14:48:00,37.56,0.0043,0.72,0.0,0.0,1018.3,46.14,0.490916667,10.0,346.0,10.13
0.032916667,0.00025,0.005133333,0.020783333,0.065333333,0.013233333,0.067066667,0.33405,0.000766667,1.67e-05,0.0,0.001683333,0.003183333,0.004283333,0.001016667,0.015766667,40.84,2016-01-05 14:49:00,37.31,0.004283333,0.72,0.0,0.0,1018.69,45.87,0.33405,10.0,357.0,10.22
0.033,0.000283333,0.00515,0.0209,0.080333333,0.013266667,0.065716667,0.350966667,0.000766667,0.0,0.0,0.0016,0.0032,0.004266667,0.001,0.0159,41.16,2016-01-05 14:50:00,36.2,0.004266667,0.67,0.0,0.0,1018.83,46.43,0.350966667,10.0,353.0,11.3
0.032616667,0.00025,0.129116667,0.020783333,0.080033333,0.013133333,0.0674,0.625233333,0.000566667,1.67e-05,0.0,0.001633333,0.003166667,0.0043,0.001,0.13805,40.36,2016-01-05 14:51:00,35.85,0.0043,0.69,0.0,0.0,1019.07,45.34,0.625233333,10.0,351.0,9.75
0.03245,0.000283333,0.00515,0.020383333,0.0648,0.013033333,0.072533333,0.337633333,0.000783333,3.33e-05,1.67e-05,0.001633333,0.003133333,0.00425,0.001,0.015733333,39.87,2016-01-05 14:52:00,34.46,0.00425,0.66,0.0,0.0,1019.3,45.19,0.337633333,10.0,354.0,10.56
0.0304,0.000283333,0.005483333,0.0201,0.079283333,0.0129,0.065566667,0.342066667,0.00075,1.67e-05,1.67e-05,0.0015,0.003083333,0.003183333,0.001016667,0.01585,38.91,2016-01-05 14:53:00,33.43,0.003183333,0.65,0.0,0.0,1019.83,44.29,0.342066667,10.0,343.0,10.15
0.030583333,1.67e-05,0.139216667,0.019933333,0.079166667,0.012783333,0.063716667,2.349533333,0.0005,1.67e-05,1.67e-05,0.327266667,0.003133333,0.007333333,1.593383333,0.019883333,37.88,2016-01-05 14:54:00,33.38,0.007333333,0.68,0.0,0.0,1020.84,43.28,2.349533333,10.0,329.0,9.58
0.030283333,1.67e-05,0.005116667,0.020316667,0.081866667,0.012966667,0.0675,0.28575,0.000733333,1.67e-05,1.67e-05,0.0016,0.0031,0.045366667,0.000983333,0.008083333,38.39,2016-01-05 14:55:00,32.58,0.045366667,0.63,0.0,0.0,1021.7,44.38,0.28575,10.0,332.0,11.88
0.029716667,1.67e-05,0.124516667,0.020333333,0.0675,0.0129,0.07195,0.408333333,0.000516667,1.67e-05,0.0,0.001516667,0.003116667,0.16205,0.000983333,0.125733333,40.13,2016-01-05 14:56:00,32.02,0.16205,0.57,0.0,0.0,1022.47,46.36,0.408333333,10.0,349.0,14.47
0.028983333,1.67e-05,0.0051,0.020333333,0.06865,0.0621,0.0399,0.112733333,0.000766667,5e-05,1.67e-05,0.0013,0.003133333,0.210183333,0.000833333,0.008066667,42.45,2016-01-05 14:57:00,30.71,0.210183333,0.5,0.0,0.0,1023.19,48.23,0.112733333,10.0,346.0,14.69
0.029133333,1.67e-05,0.00555,0.02035,0.068816667,0.013016667,0.03985,0.004733332999999999,0.00075,1.67e-05,1.67e-05,0.001516667,0.00315,0.267933333,0.00095,0.008183333,50.68,2016-01-05 14:58:00,29.44,0.267933333,0.44,0.0,0.0,1023.56,50.68,0.004733332999999999,10.0,348.0,14.85
0.02915,1.67e-05,0.126533333,0.020283333,0.071216667,0.012983333,0.039816667,0.058666667,0.0005,6.67e-05,1.67e-05,0.001483333,0.003133333,0.355416667,0.000983333,0.0081,53.24,2016-01-05 14:59:00,28.97,0.355416667,0.39,0.0,0.0,1023.51,53.24,0.058666667,10.0,1.0,14.21
0.029416667,0.0,0.005166667,0.0204,0.0722,0.013066667,0.039866667,0.0798,0.000766667,3.33e-05,1.67e-05,0.001366667,0.00315,0.35075,0.00095,0.008083333,55.07,2016-01-05 15:00:00,28.86,0.35075,0.36,0.0,0.0,1023.35,55.07,0.0798,10.0,334.0,14.89
0.029316667,0.0,0.005066667,0.020416667,0.0709,0.1254,0.039916667,0.1487,0.00075,8.33e-05,1.67e-05,0.001566667,0.003033333,0.2903,0.000983333,0.008,56.2,2016-01-05 15:01:00,29.05,0.2903,0.35,0.0,0.0,1023.15,56.2,0.1487,10.0,336.0,13.52
0.0296,0.0,0.128016667,0.020466667,0.070566667,0.01295,0.087216667,0.559933333,0.000533333,0.0,1.67e-05,0.0015,0.003,0.118833333,0.001,0.129883333,56.81,2016-01-05 15:02:00,28.63,0.118833333,0.34,0.0,0.0,1023.44,56.81,0.559933333,10.0,331.0,11.88
0.0296,1.67e-05,0.005133333,0.020216667,0.068816667,0.012933333,0.040733333,0.3331,0.00075,1.67e-05,0.0,0.0016,0.002983333,0.052316667,0.001016667,0.008116667,56.93,2016-01-05 15:03:00,28.43,0.052316667,0.33,0.0,0.0,1023.83,56.93,0.3331,10.0,334.0,14.68
0.03045,0.0,0.00525,0.020033333,0.06935,0.012716667,0.041283333,0.4243,0.000733333,5e-05,1.67e-05,0.001616667,0.002966667,0.007133333,0.001033333,0.00825,56.01,2016-01-05 15:04:00,28.6,0.007133333,0.35,0.0,0.0,1024.27,56.01,0.4243,10.0,341.0,11.22
